"1997-06-19 00:00:00.0","9999-01-01 00:00:00.0",485570,"Engineer"
"1994-12-22 00:00:00.0","9999-01-01 00:00:00.0",485571,"Senior Staff"
"1991-03-14 00:00:00.0","1996-05-20 00:00:00.0",485572,"Senior Engineer"
"1986-09-30 00:00:00.0","1994-09-30 00:00:00.0",485573,"Engineer"
"1994-09-30 00:00:00.0","9999-01-01 00:00:00.0",485573,"Senior Engineer"
"1988-03-05 00:00:00.0","1997-03-05 00:00:00.0",485574,"Engineer"
"1997-03-05 00:00:00.0","9999-01-01 00:00:00.0",485574,"Senior Engineer"
"1988-11-25 00:00:00.0","9999-01-01 00:00:00.0",485575,"Technique Leader"
"1992-08-13 00:00:00.0","9999-01-01 00:00:00.0",485576,"Senior Staff"
"1997-04-27 00:00:00.0","9999-01-01 00:00:00.0",485577,"Senior Engineer"
"1992-03-31 00:00:00.0","2000-03-31 00:00:00.0",485578,"Assistant Engineer"
"2000-03-31 00:00:00.0","9999-01-01 00:00:00.0",485578,"Engineer"
"1986-12-16 00:00:00.0","1992-12-15 00:00:00.0",485579,"Engineer"
"1992-12-15 00:00:00.0","9999-01-01 00:00:00.0",485579,"Senior Engineer"
"1993-05-29 00:00:00.0","1997-08-19 00:00:00.0",485580,"Staff"
"1992-06-03 00:00:00.0","9999-01-01 00:00:00.0",485581,"Senior Engineer"
"1989-05-20 00:00:00.0","9999-01-01 00:00:00.0",485582,"Senior Engineer"
"1999-10-08 00:00:00.0","9999-01-01 00:00:00.0",485583,"Staff"
"1995-08-17 00:00:00.0","9999-01-01 00:00:00.0",485584,"Senior Engineer"
"1987-10-15 00:00:00.0","1994-10-15 00:00:00.0",485585,"Engineer"
"1994-10-15 00:00:00.0","9999-01-01 00:00:00.0",485585,"Senior Engineer"
"1988-12-18 00:00:00.0","1994-12-18 00:00:00.0",485586,"Engineer"
"1994-12-18 00:00:00.0","9999-01-01 00:00:00.0",485586,"Senior Engineer"
"1999-10-07 00:00:00.0","2000-03-07 00:00:00.0",485587,"Staff"
"1998-10-12 00:00:00.0","9999-01-01 00:00:00.0",485588,"Engineer"
"1987-12-08 00:00:00.0","1994-12-08 00:00:00.0",485589,"Engineer"
"1994-12-08 00:00:00.0","9999-01-01 00:00:00.0",485589,"Senior Engineer"
"1991-11-28 00:00:00.0","1997-11-27 00:00:00.0",485590,"Engineer"
"1997-11-27 00:00:00.0","9999-01-01 00:00:00.0",485590,"Senior Engineer"
"1995-10-07 00:00:00.0","9999-01-01 00:00:00.0",485591,"Technique Leader"
"1995-02-23 00:00:00.0","9999-01-01 00:00:00.0",485592,"Senior Engineer"
"1999-10-08 00:00:00.0","2000-08-24 00:00:00.0",485593,"Engineer"
"1999-06-15 00:00:00.0","9999-01-01 00:00:00.0",485594,"Engineer"
"1992-07-24 00:00:00.0","2000-07-24 00:00:00.0",485595,"Engineer"
"2000-07-24 00:00:00.0","9999-01-01 00:00:00.0",485595,"Senior Engineer"
"1995-07-23 00:00:00.0","9999-01-01 00:00:00.0",485596,"Senior Staff"
"1989-07-23 00:00:00.0","1995-07-23 00:00:00.0",485596,"Staff"
"1995-02-03 00:00:00.0","1999-07-19 00:00:00.0",485597,"Staff"
"1998-11-23 00:00:00.0","9999-01-01 00:00:00.0",485598,"Senior Staff"
"1990-11-23 00:00:00.0","1998-11-23 00:00:00.0",485598,"Staff"
"1990-09-28 00:00:00.0","1991-08-21 00:00:00.0",485599,"Staff"
"2000-01-09 00:00:00.0","9999-01-01 00:00:00.0",485600,"Senior Staff"
"1999-11-28 00:00:00.0","2000-07-07 00:00:00.0",485601,"Senior Staff"
"1992-11-25 00:00:00.0","9999-01-01 00:00:00.0",485602,"Senior Staff"
"1987-11-26 00:00:00.0","1992-11-25 00:00:00.0",485602,"Staff"
"1991-04-19 00:00:00.0","9999-01-01 00:00:00.0",485603,"Senior Engineer"
"2001-12-06 00:00:00.0","9999-01-01 00:00:00.0",485604,"Senior Staff"
"1996-12-06 00:00:00.0","2001-12-06 00:00:00.0",485604,"Staff"
"1992-08-27 00:00:00.0","9999-01-01 00:00:00.0",485605,"Senior Engineer"
"1998-11-12 00:00:00.0","9999-01-01 00:00:00.0",485606,"Senior Staff"
"1997-08-19 00:00:00.0","1999-04-24 00:00:00.0",485607,"Staff"
"1992-06-14 00:00:00.0","2000-06-14 00:00:00.0",485608,"Engineer"
"2000-06-14 00:00:00.0","9999-01-01 00:00:00.0",485608,"Senior Engineer"
"1999-03-23 00:00:00.0","9999-01-01 00:00:00.0",485609,"Staff"
"1992-07-30 00:00:00.0","2000-07-30 00:00:00.0",485610,"Engineer"
"2000-07-30 00:00:00.0","9999-01-01 00:00:00.0",485610,"Senior Engineer"
"1999-08-29 00:00:00.0","2000-12-05 00:00:00.0",485611,"Staff"
"1993-05-30 00:00:00.0","1998-05-30 00:00:00.0",485612,"Engineer"
"1998-05-30 00:00:00.0","9999-01-01 00:00:00.0",485612,"Senior Engineer"
"1994-10-04 00:00:00.0","1999-11-02 00:00:00.0",485613,"Engineer"
"1991-08-17 00:00:00.0","1996-08-16 00:00:00.0",485614,"Engineer"
"1996-08-16 00:00:00.0","9999-01-01 00:00:00.0",485614,"Senior Engineer"
"1993-08-22 00:00:00.0","9999-01-01 00:00:00.0",485615,"Senior Staff"
"1985-08-22 00:00:00.0","1993-08-22 00:00:00.0",485615,"Staff"
"1990-03-17 00:00:00.0","1998-03-17 00:00:00.0",485616,"Engineer"
"1998-03-17 00:00:00.0","9999-01-01 00:00:00.0",485616,"Senior Engineer"
"1995-10-06 00:00:00.0","9999-01-01 00:00:00.0",485617,"Senior Staff"
"1990-10-06 00:00:00.0","1995-10-06 00:00:00.0",485617,"Staff"
"2000-02-10 00:00:00.0","9999-01-01 00:00:00.0",485618,"Senior Staff"
"1992-02-10 00:00:00.0","2000-02-10 00:00:00.0",485618,"Staff"
"1998-04-12 00:00:00.0","9999-01-01 00:00:00.0",485619,"Senior Staff"
"1992-04-12 00:00:00.0","1998-04-12 00:00:00.0",485619,"Staff"
"1996-03-28 00:00:00.0","1998-07-28 00:00:00.0",485620,"Staff"
"1994-12-21 00:00:00.0","9999-01-01 00:00:00.0",485621,"Senior Staff"
"1985-12-21 00:00:00.0","1994-12-21 00:00:00.0",485621,"Staff"
"1997-09-19 00:00:00.0","9999-01-01 00:00:00.0",485622,"Engineer"
"1997-04-25 00:00:00.0","9999-01-01 00:00:00.0",485623,"Engineer"
"1998-11-15 00:00:00.0","9999-01-01 00:00:00.0",485624,"Senior Staff"
"1991-11-15 00:00:00.0","1998-11-15 00:00:00.0",485624,"Staff"
"1990-10-06 00:00:00.0","9999-01-01 00:00:00.0",485625,"Senior Staff"
"1992-08-24 00:00:00.0","1999-08-25 00:00:00.0",485626,"Engineer"
"1999-08-25 00:00:00.0","1999-10-21 00:00:00.0",485626,"Senior Engineer"
"1996-07-15 00:00:00.0","1998-11-16 00:00:00.0",485627,"Technique Leader"
"1989-04-13 00:00:00.0","1996-03-12 00:00:00.0",485628,"Technique Leader"
"1997-09-12 00:00:00.0","9999-01-01 00:00:00.0",485629,"Engineer"
"1999-08-21 00:00:00.0","9999-01-01 00:00:00.0",485630,"Senior Engineer"
"1998-10-15 00:00:00.0","1999-09-08 00:00:00.0",485631,"Senior Engineer"
"1999-05-12 00:00:00.0","9999-01-01 00:00:00.0",485632,"Engineer"
"1994-11-18 00:00:00.0","9999-01-01 00:00:00.0",485633,"Senior Staff"
"1989-11-18 00:00:00.0","1994-11-18 00:00:00.0",485633,"Staff"
"1999-03-02 00:00:00.0","9999-01-01 00:00:00.0",485634,"Senior Staff"
"1991-03-02 00:00:00.0","1999-03-02 00:00:00.0",485634,"Staff"
"1987-11-24 00:00:00.0","2000-05-13 00:00:00.0",485635,"Senior Engineer"
"1994-06-04 00:00:00.0","1999-06-04 00:00:00.0",485636,"Engineer"
"1999-06-04 00:00:00.0","9999-01-01 00:00:00.0",485636,"Senior Engineer"
"1999-05-13 00:00:00.0","2000-05-11 00:00:00.0",485637,"Technique Leader"
"1993-11-30 00:00:00.0","9999-01-01 00:00:00.0",485638,"Senior Staff"
"1999-12-17 00:00:00.0","9999-01-01 00:00:00.0",485639,"Staff"
"1993-09-11 00:00:00.0","9999-01-01 00:00:00.0",485640,"Senior Staff"
"1985-09-11 00:00:00.0","1993-09-11 00:00:00.0",485640,"Staff"
"1999-11-25 00:00:00.0","9999-01-01 00:00:00.0",485641,"Senior Staff"
"1998-10-06 00:00:00.0","2000-07-14 00:00:00.0",485642,"Senior Engineer"
"1987-08-21 00:00:00.0","9999-01-01 00:00:00.0",485643,"Senior Staff"
"1997-05-25 00:00:00.0","9999-01-01 00:00:00.0",485644,"Engineer"
"1986-08-07 00:00:00.0","1988-08-11 00:00:00.0",485645,"Senior Engineer"
"1990-11-03 00:00:00.0","9999-01-01 00:00:00.0",485646,"Senior Staff"
"2000-05-07 00:00:00.0","9999-01-01 00:00:00.0",485647,"Senior Staff"
"1995-05-08 00:00:00.0","2000-05-07 00:00:00.0",485647,"Staff"
"1994-10-12 00:00:00.0","9999-01-01 00:00:00.0",485648,"Engineer"
"1999-11-23 00:00:00.0","9999-01-01 00:00:00.0",485649,"Senior Staff"
"1994-11-23 00:00:00.0","1999-11-23 00:00:00.0",485649,"Staff"
"1996-09-16 00:00:00.0","9999-01-01 00:00:00.0",485650,"Senior Staff"
"1990-05-27 00:00:00.0","1999-05-27 00:00:00.0",485651,"Engineer"
"1999-05-27 00:00:00.0","9999-01-01 00:00:00.0",485651,"Senior Engineer"
"1991-08-19 00:00:00.0","1993-12-03 00:00:00.0",485652,"Engineer"
"1997-05-24 00:00:00.0","9999-01-01 00:00:00.0",485653,"Senior Staff"
"1992-05-24 00:00:00.0","1997-05-24 00:00:00.0",485653,"Staff"
"1993-05-22 00:00:00.0","9999-01-01 00:00:00.0",485654,"Senior Engineer"
"1999-12-18 00:00:00.0","9999-01-01 00:00:00.0",485655,"Staff"
"1993-08-25 00:00:00.0","2001-08-25 00:00:00.0",485656,"Engineer"
"2001-08-25 00:00:00.0","9999-01-01 00:00:00.0",485656,"Senior Engineer"
"1999-10-12 00:00:00.0","9999-01-01 00:00:00.0",485657,"Senior Staff"
"1986-08-01 00:00:00.0","9999-01-01 00:00:00.0",485658,"Senior Staff"
"1997-12-06 00:00:00.0","9999-01-01 00:00:00.0",485659,"Staff"
"1987-06-25 00:00:00.0","1993-11-07 00:00:00.0",485660,"Senior Engineer"
"1990-11-30 00:00:00.0","9999-01-01 00:00:00.0",485661,"Senior Staff"
"1998-08-25 00:00:00.0","9999-01-01 00:00:00.0",485662,"Staff"
"1993-05-08 00:00:00.0","1999-05-08 00:00:00.0",485663,"Assistant Engineer"
"1999-05-08 00:00:00.0","9999-01-01 00:00:00.0",485663,"Engineer"
"1991-06-23 00:00:00.0","9999-01-01 00:00:00.0",485664,"Senior Staff"
"1986-06-23 00:00:00.0","1991-06-23 00:00:00.0",485664,"Staff"
"1997-10-02 00:00:00.0","9999-01-01 00:00:00.0",485665,"Staff"
"1999-09-23 00:00:00.0","2001-09-29 00:00:00.0",485666,"Staff"
"1995-12-03 00:00:00.0","9999-01-01 00:00:00.0",485667,"Senior Staff"
"1988-12-02 00:00:00.0","1995-12-03 00:00:00.0",485667,"Staff"
"1996-12-15 00:00:00.0","9999-01-01 00:00:00.0",485668,"Senior Staff"
"1987-12-16 00:00:00.0","1996-12-15 00:00:00.0",485668,"Staff"
"1997-06-01 00:00:00.0","9999-01-01 00:00:00.0",485669,"Senior Staff"
"1993-10-23 00:00:00.0","9999-01-01 00:00:00.0",485670,"Senior Engineer"
"1993-09-20 00:00:00.0","9999-01-01 00:00:00.0",485671,"Senior Engineer"
"1988-03-28 00:00:00.0","1993-03-28 00:00:00.0",485672,"Engineer"
"1993-03-28 00:00:00.0","1998-07-06 00:00:00.0",485672,"Senior Engineer"
"1992-01-08 00:00:00.0","9999-01-01 00:00:00.0",485673,"Senior Staff"
"1994-12-21 00:00:00.0","2001-12-21 00:00:00.0",485674,"Engineer"
"2001-12-21 00:00:00.0","2002-06-07 00:00:00.0",485674,"Senior Engineer"
"1988-10-19 00:00:00.0","1995-01-15 00:00:00.0",485675,"Engineer"
"1995-10-30 00:00:00.0","2000-10-29 00:00:00.0",485676,"Engineer"
"2000-10-29 00:00:00.0","2001-12-16 00:00:00.0",485676,"Senior Engineer"
"1996-07-11 00:00:00.0","9999-01-01 00:00:00.0",485677,"Senior Staff"
"1997-06-22 00:00:00.0","2002-06-22 00:00:00.0",485678,"Engineer"
"2002-06-22 00:00:00.0","9999-01-01 00:00:00.0",485678,"Senior Engineer"
"1992-10-15 00:00:00.0","1997-10-15 00:00:00.0",485679,"Engineer"
"1997-10-15 00:00:00.0","9999-01-01 00:00:00.0",485679,"Senior Engineer"
"1999-11-24 00:00:00.0","2000-03-10 00:00:00.0",485680,"Staff"
"1990-10-31 00:00:00.0","1995-10-31 00:00:00.0",485681,"Engineer"
"1995-10-31 00:00:00.0","9999-01-01 00:00:00.0",485681,"Senior Engineer"
"2002-03-20 00:00:00.0","9999-01-01 00:00:00.0",485682,"Senior Staff"
"1997-03-20 00:00:00.0","2002-03-20 00:00:00.0",485682,"Staff"
"1986-12-28 00:00:00.0","1991-12-28 00:00:00.0",485683,"Engineer"
"1991-12-28 00:00:00.0","9999-01-01 00:00:00.0",485683,"Senior Engineer"
"1993-09-11 00:00:00.0","9999-01-01 00:00:00.0",485684,"Senior Staff"
"1985-09-11 00:00:00.0","1993-09-11 00:00:00.0",485684,"Staff"
"1994-10-14 00:00:00.0","1995-04-27 00:00:00.0",485685,"Assistant Engineer"
"1990-11-30 00:00:00.0","1998-11-30 00:00:00.0",485686,"Engineer"
"1998-11-30 00:00:00.0","9999-01-01 00:00:00.0",485686,"Senior Engineer"
"1995-09-21 00:00:00.0","2001-09-20 00:00:00.0",485687,"Assistant Engineer"
"2001-09-20 00:00:00.0","9999-01-01 00:00:00.0",485687,"Engineer"
"2001-06-19 00:00:00.0","9999-01-01 00:00:00.0",485688,"Senior Staff"
"1995-06-20 00:00:00.0","2001-06-19 00:00:00.0",485688,"Staff"
"1993-09-17 00:00:00.0","9999-01-01 00:00:00.0",485689,"Senior Staff"
"1988-09-17 00:00:00.0","1993-09-17 00:00:00.0",485689,"Staff"
"1993-05-18 00:00:00.0","1998-05-18 00:00:00.0",485690,"Engineer"
"1998-05-18 00:00:00.0","9999-01-01 00:00:00.0",485690,"Senior Engineer"
"1992-10-29 00:00:00.0","1998-10-29 00:00:00.0",485691,"Engineer"
"1998-10-29 00:00:00.0","9999-01-01 00:00:00.0",485691,"Senior Engineer"
"1993-05-25 00:00:00.0","9999-01-01 00:00:00.0",485692,"Senior Staff"
"1988-05-25 00:00:00.0","1993-05-25 00:00:00.0",485692,"Staff"
"1987-03-06 00:00:00.0","1995-03-06 00:00:00.0",485693,"Engineer"
"1995-03-06 00:00:00.0","9999-01-01 00:00:00.0",485693,"Senior Engineer"
"1992-06-29 00:00:00.0","1999-05-06 00:00:00.0",485694,"Senior Staff"
"1994-05-04 00:00:00.0","9999-01-01 00:00:00.0",485695,"Senior Engineer"
"1995-04-13 00:00:00.0","1997-05-13 00:00:00.0",485696,"Senior Staff"
"1990-06-09 00:00:00.0","9999-01-01 00:00:00.0",485697,"Senior Staff"
"1990-11-02 00:00:00.0","1996-11-01 00:00:00.0",485698,"Engineer"
"1996-11-01 00:00:00.0","9999-01-01 00:00:00.0",485698,"Senior Engineer"
"1991-04-11 00:00:00.0","9999-01-01 00:00:00.0",485699,"Senior Staff"
"1985-04-11 00:00:00.0","1991-04-11 00:00:00.0",485699,"Staff"
"1996-11-17 00:00:00.0","9999-01-01 00:00:00.0",485700,"Senior Staff"
"1988-11-17 00:00:00.0","1996-11-17 00:00:00.0",485700,"Staff"
"1991-02-16 00:00:00.0","9999-01-01 00:00:00.0",485701,"Senior Engineer"
"1992-05-16 00:00:00.0","2001-05-16 00:00:00.0",485702,"Engineer"
"2001-05-16 00:00:00.0","9999-01-01 00:00:00.0",485702,"Senior Engineer"
"1990-06-24 00:00:00.0","9999-01-01 00:00:00.0",485703,"Senior Staff"
"1988-06-07 00:00:00.0","1997-06-07 00:00:00.0",485704,"Engineer"
"1997-06-07 00:00:00.0","9999-01-01 00:00:00.0",485704,"Senior Engineer"
"1993-01-27 00:00:00.0","1998-09-03 00:00:00.0",485705,"Staff"
"1987-05-04 00:00:00.0","1993-05-03 00:00:00.0",485706,"Engineer"
"1993-05-03 00:00:00.0","9999-01-01 00:00:00.0",485706,"Senior Engineer"
"1995-02-03 00:00:00.0","9999-01-01 00:00:00.0",485707,"Staff"
"1987-05-17 00:00:00.0","1998-07-13 00:00:00.0",485708,"Senior Staff"
"1999-02-24 00:00:00.0","9999-01-01 00:00:00.0",485709,"Senior Staff"
"1990-02-24 00:00:00.0","1999-02-24 00:00:00.0",485709,"Staff"
"1999-04-02 00:00:00.0","9999-01-01 00:00:00.0",485710,"Senior Staff"
"1993-04-02 00:00:00.0","1999-04-02 00:00:00.0",485710,"Staff"
"1995-02-18 00:00:00.0","9999-01-01 00:00:00.0",485711,"Engineer"
"1996-02-06 00:00:00.0","2000-04-25 00:00:00.0",485712,"Engineer"
"1995-03-25 00:00:00.0","9999-01-01 00:00:00.0",485713,"Senior Engineer"
"1994-12-18 00:00:00.0","9999-01-01 00:00:00.0",485714,"Senior Staff"
"1999-01-18 00:00:00.0","9999-01-01 00:00:00.0",485715,"Senior Staff"
"1992-01-18 00:00:00.0","1999-01-18 00:00:00.0",485715,"Staff"
"1999-07-09 00:00:00.0","2000-12-31 00:00:00.0",485716,"Senior Staff"
"1992-07-08 00:00:00.0","1999-07-09 00:00:00.0",485716,"Staff"
"1993-02-08 00:00:00.0","9999-01-01 00:00:00.0",485717,"Senior Engineer"
"1995-09-25 00:00:00.0","9999-01-01 00:00:00.0",485718,"Senior Staff"
"1986-09-25 00:00:00.0","1995-09-25 00:00:00.0",485718,"Staff"
"1992-10-20 00:00:00.0","1998-10-20 00:00:00.0",485719,"Engineer"
"1998-10-20 00:00:00.0","2002-01-04 00:00:00.0",485719,"Senior Engineer"
"1992-04-14 00:00:00.0","9999-01-01 00:00:00.0",485720,"Senior Staff"
"1986-04-15 00:00:00.0","1992-04-14 00:00:00.0",485720,"Staff"
"1986-04-02 00:00:00.0","9999-01-01 00:00:00.0",485721,"Senior Engineer"
"1994-09-15 00:00:00.0","9999-01-01 00:00:00.0",485722,"Staff"
"1988-06-03 00:00:00.0","1997-06-03 00:00:00.0",485723,"Engineer"
"1997-06-03 00:00:00.0","1999-11-08 00:00:00.0",485723,"Senior Engineer"
"1988-09-30 00:00:00.0","9999-01-01 00:00:00.0",485724,"Senior Staff"
"1998-10-13 00:00:00.0","9999-01-01 00:00:00.0",485725,"Staff"
"1998-07-26 00:00:00.0","2001-04-17 00:00:00.0",485726,"Staff"
"1999-02-25 00:00:00.0","9999-01-01 00:00:00.0",485727,"Senior Engineer"
"1999-02-28 00:00:00.0","9999-01-01 00:00:00.0",485728,"Engineer"
"2000-01-14 00:00:00.0","9999-01-01 00:00:00.0",485729,"Senior Staff"
"1992-01-14 00:00:00.0","2000-01-14 00:00:00.0",485729,"Staff"
"1991-09-07 00:00:00.0","9999-01-01 00:00:00.0",485730,"Senior Staff"
"1986-09-07 00:00:00.0","1991-09-07 00:00:00.0",485730,"Staff"
"1993-10-28 00:00:00.0","9999-01-01 00:00:00.0",485731,"Assistant Engineer"
"1999-02-13 00:00:00.0","9999-01-01 00:00:00.0",485732,"Staff"
"1996-04-01 00:00:00.0","9999-01-01 00:00:00.0",485733,"Senior Staff"
"1989-04-01 00:00:00.0","1996-04-01 00:00:00.0",485733,"Staff"
"1994-11-25 00:00:00.0","9999-01-01 00:00:00.0",485734,"Technique Leader"
"1998-12-02 00:00:00.0","2000-06-15 00:00:00.0",485735,"Engineer"
"1991-01-24 00:00:00.0","1999-01-24 00:00:00.0",485736,"Engineer"
"1999-01-24 00:00:00.0","9999-01-01 00:00:00.0",485736,"Senior Engineer"
"1987-10-06 00:00:00.0","1996-10-05 00:00:00.0",485737,"Engineer"
"1996-10-05 00:00:00.0","9999-01-01 00:00:00.0",485737,"Senior Engineer"
"1997-01-20 00:00:00.0","9999-01-01 00:00:00.0",485738,"Senior Staff"
"1990-01-20 00:00:00.0","1997-01-20 00:00:00.0",485738,"Staff"
"1991-02-02 00:00:00.0","9999-01-01 00:00:00.0",485739,"Senior Staff"
"1985-02-02 00:00:00.0","1991-02-02 00:00:00.0",485739,"Staff"
"1993-05-19 00:00:00.0","9999-01-01 00:00:00.0",485740,"Senior Engineer"
"1989-03-15 00:00:00.0","1989-08-02 00:00:00.0",485741,"Assistant Engineer"
"1985-03-27 00:00:00.0","1991-03-27 00:00:00.0",485742,"Engineer"
"1991-03-27 00:00:00.0","9999-01-01 00:00:00.0",485742,"Senior Engineer"
"1989-09-07 00:00:00.0","1995-09-07 00:00:00.0",485743,"Engineer"
"1995-09-07 00:00:00.0","9999-01-01 00:00:00.0",485743,"Senior Engineer"
"1993-10-24 00:00:00.0","9999-01-01 00:00:00.0",485744,"Senior Staff"
"1988-10-24 00:00:00.0","1993-10-24 00:00:00.0",485744,"Staff"
"1986-07-29 00:00:00.0","1995-07-29 00:00:00.0",485745,"Engineer"
"1995-07-29 00:00:00.0","9999-01-01 00:00:00.0",485745,"Senior Engineer"
"1985-03-21 00:00:00.0","1987-04-09 00:00:00.0",485746,"Staff"
"1998-10-09 00:00:00.0","2000-09-09 00:00:00.0",485747,"Staff"
"1994-12-08 00:00:00.0","1999-06-05 00:00:00.0",485748,"Staff"
"1992-04-04 00:00:00.0","1992-09-23 00:00:00.0",485749,"Assistant Engineer"
"1986-09-20 00:00:00.0","9999-01-01 00:00:00.0",485750,"Senior Staff"
"1990-11-28 00:00:00.0","9999-01-01 00:00:00.0",485751,"Senior Staff"
"1985-11-28 00:00:00.0","1990-11-28 00:00:00.0",485751,"Staff"
"1994-11-26 00:00:00.0","9999-01-01 00:00:00.0",485752,"Staff"
"1992-02-18 00:00:00.0","2002-05-23 00:00:00.0",485753,"Senior Staff"
"1987-02-18 00:00:00.0","1992-02-18 00:00:00.0",485753,"Staff"
"1996-10-03 00:00:00.0","9999-01-01 00:00:00.0",485754,"Senior Staff"
"1989-10-03 00:00:00.0","1996-10-03 00:00:00.0",485754,"Staff"
"1992-07-06 00:00:00.0","2000-07-06 00:00:00.0",485755,"Engineer"
"2000-07-06 00:00:00.0","9999-01-01 00:00:00.0",485755,"Senior Engineer"
"1994-01-22 00:00:00.0","9999-01-01 00:00:00.0",485756,"Senior Engineer"
"1993-11-14 00:00:00.0","9999-01-01 00:00:00.0",485757,"Senior Engineer"
"1998-01-19 00:00:00.0","9999-01-01 00:00:00.0",485758,"Senior Engineer"
"1991-05-23 00:00:00.0","1999-05-23 00:00:00.0",485759,"Engineer"
"1999-05-23 00:00:00.0","9999-01-01 00:00:00.0",485759,"Senior Engineer"
"1987-10-08 00:00:00.0","1990-05-05 00:00:00.0",485760,"Senior Engineer"
"1991-07-24 00:00:00.0","1998-07-24 00:00:00.0",485761,"Engineer"
"1998-07-24 00:00:00.0","9999-01-01 00:00:00.0",485761,"Senior Engineer"
"1998-04-19 00:00:00.0","9999-01-01 00:00:00.0",485762,"Senior Staff"
"1995-04-20 00:00:00.0","2001-04-19 00:00:00.0",485763,"Engineer"
"2001-04-19 00:00:00.0","2001-12-11 00:00:00.0",485763,"Senior Engineer"
"1998-06-18 00:00:00.0","9999-01-01 00:00:00.0",485764,"Senior Staff"
"1999-05-23 00:00:00.0","9999-01-01 00:00:00.0",485765,"Staff"
"2000-01-17 00:00:00.0","9999-01-01 00:00:00.0",485766,"Staff"
"1997-01-03 00:00:00.0","9999-01-01 00:00:00.0",485767,"Engineer"
"1990-02-08 00:00:00.0","1995-10-22 00:00:00.0",485768,"Technique Leader"
"1994-02-15 00:00:00.0","9999-01-01 00:00:00.0",485769,"Staff"
"1993-03-29 00:00:00.0","9999-01-01 00:00:00.0",485770,"Senior Staff"
"1985-03-29 00:00:00.0","1993-03-29 00:00:00.0",485770,"Staff"
"1990-05-20 00:00:00.0","1999-05-20 00:00:00.0",485771,"Engineer"
"1999-05-20 00:00:00.0","9999-01-01 00:00:00.0",485771,"Senior Engineer"
"1986-01-27 00:00:00.0","1992-01-30 00:00:00.0",485772,"Senior Engineer"
"1999-05-27 00:00:00.0","9999-01-01 00:00:00.0",485773,"Staff"
"1994-08-23 00:00:00.0","9999-01-01 00:00:00.0",485774,"Senior Staff"
"1988-08-23 00:00:00.0","1994-08-23 00:00:00.0",485774,"Staff"
"1989-06-14 00:00:00.0","1996-06-14 00:00:00.0",485775,"Engineer"
"1996-06-14 00:00:00.0","9999-01-01 00:00:00.0",485775,"Senior Engineer"
"1987-01-18 00:00:00.0","9999-01-01 00:00:00.0",485776,"Technique Leader"
"2001-10-02 00:00:00.0","9999-01-01 00:00:00.0",485777,"Senior Staff"
"1994-10-02 00:00:00.0","2001-10-02 00:00:00.0",485777,"Staff"
"1992-12-13 00:00:00.0","9999-01-01 00:00:00.0",485778,"Senior Staff"
"1998-05-14 00:00:00.0","9999-01-01 00:00:00.0",485779,"Technique Leader"
"1999-09-06 00:00:00.0","9999-01-01 00:00:00.0",485780,"Senior Staff"
"1993-09-06 00:00:00.0","1999-09-06 00:00:00.0",485780,"Staff"
"1998-05-08 00:00:00.0","1999-12-11 00:00:00.0",485781,"Engineer"
"1989-12-14 00:00:00.0","1994-12-14 00:00:00.0",485782,"Assistant Engineer"
"1994-12-14 00:00:00.0","1999-12-03 00:00:00.0",485782,"Engineer"
"1990-03-30 00:00:00.0","1997-03-30 00:00:00.0",485783,"Engineer"
"1997-03-30 00:00:00.0","9999-01-01 00:00:00.0",485783,"Senior Engineer"
"1995-08-03 00:00:00.0","9999-01-01 00:00:00.0",485784,"Senior Staff"
"1989-08-03 00:00:00.0","1995-08-03 00:00:00.0",485784,"Staff"
"1999-03-06 00:00:00.0","9999-01-01 00:00:00.0",485785,"Senior Staff"
"1990-03-06 00:00:00.0","1999-03-06 00:00:00.0",485785,"Staff"
"1986-12-17 00:00:00.0","1991-12-17 00:00:00.0",485786,"Engineer"
"1991-12-17 00:00:00.0","9999-01-01 00:00:00.0",485786,"Senior Engineer"
"1991-10-08 00:00:00.0","9999-01-01 00:00:00.0",485787,"Senior Staff"
"1993-10-01 00:00:00.0","2001-10-01 00:00:00.0",485788,"Engineer"
"2001-10-01 00:00:00.0","9999-01-01 00:00:00.0",485788,"Senior Engineer"
"1991-02-23 00:00:00.0","1997-02-22 00:00:00.0",485789,"Engineer"
"1997-02-22 00:00:00.0","9999-01-01 00:00:00.0",485789,"Senior Engineer"
"2001-08-07 00:00:00.0","9999-01-01 00:00:00.0",485790,"Senior Staff"
"1995-08-08 00:00:00.0","2001-08-07 00:00:00.0",485790,"Staff"
"1998-04-24 00:00:00.0","1998-12-27 00:00:00.0",485791,"Engineer"
"1987-07-27 00:00:00.0","9999-01-01 00:00:00.0",485792,"Senior Engineer"
"1989-05-11 00:00:00.0","1998-05-11 00:00:00.0",485793,"Engineer"
"1998-05-11 00:00:00.0","9999-01-01 00:00:00.0",485793,"Senior Engineer"
"1994-03-26 00:00:00.0","9999-01-01 00:00:00.0",485794,"Senior Staff"
"1988-03-26 00:00:00.0","1994-03-26 00:00:00.0",485794,"Staff"
"1996-01-05 00:00:00.0","9999-01-01 00:00:00.0",485795,"Senior Staff"
"1995-07-23 00:00:00.0","9999-01-01 00:00:00.0",485796,"Senior Staff"
"1996-03-11 00:00:00.0","2000-01-11 00:00:00.0",485797,"Engineer"
"1991-06-10 00:00:00.0","9999-01-01 00:00:00.0",485798,"Senior Staff"
